index,main_folder,name,rel_path,abs_path,sheet_file,page,row,col,duration_s,width,height
354,16. Videos,martina-red_02.mp4,Martina Red/martina-red_02.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_02.mp4,16. Videos__VIDEO_sheet_12.png,12,1,2,9.04,2160,3840
355,16. Videos,martina-red_03.mp4,Martina Red/martina-red_03.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_03.mp4,16. Videos__VIDEO_sheet_12.png,12,1,3,5.3,2160,2700
356,16. Videos,martina-red_04.mov,Martina Red/martina-red_04.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_04.mov,16. Videos__VIDEO_sheet_12.png,12,1,4,8.01,2160,3840
357,16. Videos,martina-red_04.mp4,Martina Red/martina-red_04.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_04.mp4,16. Videos__VIDEO_sheet_12.png,12,2,1,9.04,2160,3840
358,16. Videos,martina-red_05.mov,Martina Red/martina-red_05.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_05.mov,16. Videos__VIDEO_sheet_12.png,12,2,2,5.0,2160,3840
359,16. Videos,martina-red_06.mov,Martina Red/martina-red_06.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_06.mov,16. Videos__VIDEO_sheet_12.png,12,2,3,6.01,2160,3840
360,16. Videos,martina-red_07.mov,Martina Red/martina-red_07.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_07.mov,16. Videos__VIDEO_sheet_12.png,12,2,4,3.07,3840,2160
361,16. Videos,martina-red_08.mov,Martina Red/martina-red_08.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_08.mov,16. Videos__VIDEO_sheet_12.png,12,3,1,3.37,3840,2160
362,16. Videos,martina-red_09.mp4,Martina Red/martina-red_09.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_09.mp4,16. Videos__VIDEO_sheet_12.png,12,3,2,8.64,2160,3840
363,16. Videos,martina-red_11.mov,Martina Red/martina-red_11.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_11.mov,16. Videos__VIDEO_sheet_12.png,12,3,3,6.46,3840,2160
364,16. Videos,martina-red_12.mov,Martina Red/martina-red_12.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_12.mov,16. Videos__VIDEO_sheet_12.png,12,3,4,10.0,1080,1920
365,16. Videos,martina-red_13.mov,Martina Red/martina-red_13.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_13.mov,16. Videos__VIDEO_sheet_12.png,12,4,1,35.03,2160,3840
366,16. Videos,martina-red_14.mp4,Martina Red/martina-red_14.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_14.mp4,16. Videos__VIDEO_sheet_12.png,12,4,2,5.28,1080,1920
367,16. Videos,martina-red_15.mov,Martina Red/martina-red_15.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_15.mov,16. Videos__VIDEO_sheet_12.png,12,4,3,12.73,1920,1080
368,16. Videos,martina-red_16.mp4,Martina Red/martina-red_16.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_16.mp4,16. Videos__VIDEO_sheet_12.png,12,4,4,6.77,464,832
369,16. Videos,martina-red_17.mov,Martina Red/martina-red_17.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_17.mov,16. Videos__VIDEO_sheet_12.png,12,5,1,17.6,1920,1080
370,16. Videos,martina-red_18.mov,Martina Red/martina-red_18.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_18.mov,16. Videos__VIDEO_sheet_12.png,12,5,2,11.56,1920,1080
371,16. Videos,martina-red_19.mov,Martina Red/martina-red_19.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_19.mov,16. Videos__VIDEO_sheet_12.png,12,5,3,6.6,3840,2160
372,16. Videos,martina-red_20.mov,Martina Red/martina-red_20.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_20.mov,16. Videos__VIDEO_sheet_12.png,12,5,4,4.7,3840,2160
373,16. Videos,martina-red_21.mp4,Martina Red/martina-red_21.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_21.mp4,16. Videos__VIDEO_sheet_12.png,12,6,1,9.6,1920,1080
374,16. Videos,martina-red_22.mp4,Martina Red/martina-red_22.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_22.mp4,16. Videos__VIDEO_sheet_12.png,12,6,2,10.54,2160,3840
375,16. Videos,martina-red_23.mp4,Martina Red/martina-red_23.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_23.mp4,16. Videos__VIDEO_sheet_12.png,12,6,3,9.04,2160,3840
376,16. Videos,martina-red_24.mp4,Martina Red/martina-red_24.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_24.mp4,16. Videos__VIDEO_sheet_12.png,12,6,4,13.75,2160,3840
377,16. Videos,martina-red_25.mp4,Martina Red/martina-red_25.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_25.mp4,16. Videos__VIDEO_sheet_12.png,12,7,1,13.75,2160,3840
378,16. Videos,martina-red_26.mp4,Martina Red/martina-red_26.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_26.mp4,16. Videos__VIDEO_sheet_12.png,12,7,2,9.12,1920,1080
379,16. Videos,martina-red_27.mp4,Martina Red/martina-red_27.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_27.mp4,16. Videos__VIDEO_sheet_12.png,12,7,3,6.72,1920,1080
380,16. Videos,martina-red_28.mp4,Martina Red/martina-red_28.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_28.mp4,16. Videos__VIDEO_sheet_12.png,12,7,4,11.71,2160,3840
381,16. Videos,martina-red_29.mp4,Martina Red/martina-red_29.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_29.mp4,16. Videos__VIDEO_sheet_12.png,12,8,1,13.75,2160,3840
382,16. Videos,martina-red_30.mp4,Martina Red/martina-red_30.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_30.mp4,16. Videos__VIDEO_sheet_12.png,12,8,2,5.17,2160,3840
383,16. Videos,martina-red_31.mp4,Martina Red/martina-red_31.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_31.mp4,16. Videos__VIDEO_sheet_12.png,12,8,3,5.3,2160,2700
384,16. Videos,martina-red_cafe_01.mov,Martina Red/martina-red_cafe_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_cafe_01.mov,16. Videos__VIDEO_sheet_12.png,12,8,4,17.27,1920,1080
385,16. Videos,martina-red_cafe_02.mov,Martina Red/martina-red_cafe_02.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_cafe_02.mov,16. Videos__VIDEO_sheet_13.png,13,1,1,7.0,1920,1080
386,16. Videos,martina-red_cafe_03.mov,Martina Red/martina-red_cafe_03.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_cafe_03.mov,16. Videos__VIDEO_sheet_13.png,13,1,2,5.37,1920,1080
387,16. Videos,martina-red_cafe_04.mov,Martina Red/martina-red_cafe_04.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_cafe_04.mov,16. Videos__VIDEO_sheet_13.png,13,1,3,5.5,1920,1080
388,16. Videos,martina-red_cafe_ugc_01.mp4,Martina Red/martina-red_cafe_ugc_01.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_cafe_ugc_01.mp4,16. Videos__VIDEO_sheet_13.png,13,1,4,6.54,2160,3840
389,16. Videos,martina-red_mirror_01.mov,Martina Red/martina-red_mirror_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_mirror_01.mov,16. Videos__VIDEO_sheet_13.png,13,2,1,10.0,3840,2160
390,16. Videos,martina-red_studio_01.mp4,Martina Red/martina-red_studio_01.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_studio_01.mp4,16. Videos__VIDEO_sheet_13.png,13,2,2,6.27,464,832
391,16. Videos,martina-red_villa_01.mp4,Martina Red/martina-red_villa_01.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Martina Red/martina-red_villa_01.mp4,16. Videos__VIDEO_sheet_13.png,13,2,3,8.6,1080,1920
392,16. Videos,MELIA1.mp4,MELIA1.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/MELIA1.mp4,16. Videos__VIDEO_sheet_13.png,13,2,4,20.29,1080,1920
393,16. Videos,MELIA2.mp4,MELIA2.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/MELIA2.mp4,16. Videos__VIDEO_sheet_13.png,13,3,1,20.14,1080,1920
394,16. Videos,MELIA3.mp4,MELIA3.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/MELIA3.mp4,16. Videos__VIDEO_sheet_13.png,13,3,2,20.16,1080,1920
395,16. Videos,MELIA4.mp4,MELIA4.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/MELIA4.mp4,16. Videos__VIDEO_sheet_13.png,13,3,3,20.63,1080,1920
396,16. Videos,MELIA5.mp4,MELIA5.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/MELIA5.mp4,16. Videos__VIDEO_sheet_13.png,13,3,4,20.2,1080,1920
397,16. Videos,mila-milk_01.mov,Mila Milk/mila-milk_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Milk/mila-milk_01.mov,16. Videos__VIDEO_sheet_13.png,13,4,1,14.01,2160,3840
398,16. Videos,mila-milk_02.mov,Mila Milk/mila-milk_02.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Milk/mila-milk_02.mov,16. Videos__VIDEO_sheet_13.png,13,4,2,33.03,2160,3840
399,16. Videos,mila-navy_01.mov,Mila Navy/mila-navy_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_01.mov,16. Videos__VIDEO_sheet_13.png,13,4,3,10.67,3840,2160
400,16. Videos,mila-navy_01.mp4,Mila Navy/mila-navy_01.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_01.mp4,16. Videos__VIDEO_sheet_13.png,13,4,4,10.23,1080,1920
401,16. Videos,mila-navy_02.mov,Mila Navy/mila-navy_02.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_02.mov,16. Videos__VIDEO_sheet_13.png,13,5,1,11.56,3840,2160
402,16. Videos,mila-navy_03.mov,Mila Navy/mila-navy_03.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_03.mov,16. Videos__VIDEO_sheet_13.png,13,5,2,8.43,3840,2160
403,16. Videos,mila-navy_04.mov,Mila Navy/mila-navy_04.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_04.mov,16. Videos__VIDEO_sheet_13.png,13,5,3,13.67,3840,2160
404,16. Videos,mila-navy_05.mov,Mila Navy/mila-navy_05.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_05.mov,16. Videos__VIDEO_sheet_13.png,13,5,4,9.73,3840,2160
405,16. Videos,mila-navy_06.mov,Mila Navy/mila-navy_06.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_06.mov,16. Videos__VIDEO_sheet_13.png,13,6,1,4.3,3840,2160
406,16. Videos,mila-navy_07.mov,Mila Navy/mila-navy_07.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_07.mov,16. Videos__VIDEO_sheet_13.png,13,6,2,7.77,3840,2160
407,16. Videos,mila-navy_08.mov,Mila Navy/mila-navy_08.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_08.mov,16. Videos__VIDEO_sheet_13.png,13,6,3,12.96,3840,2160
408,16. Videos,mila-navy_09.mov,Mila Navy/mila-navy_09.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_09.mov,16. Videos__VIDEO_sheet_13.png,13,6,4,10.88,1080,1920
409,16. Videos,mila-navy_11.mov,Mila Navy/mila-navy_11.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_11.mov,16. Videos__VIDEO_sheet_13.png,13,7,1,11.43,3840,2160
410,16. Videos,mila-navy_12.mov,Mila Navy/mila-navy_12.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_12.mov,16. Videos__VIDEO_sheet_13.png,13,7,2,11.07,1920,1080
411,16. Videos,mila-navy_13.mp4,Mila Navy/mila-navy_13.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_13.mp4,16. Videos__VIDEO_sheet_13.png,13,7,3,4.5,2160,3840
412,16. Videos,mila-navy_14.mov,Mila Navy/mila-navy_14.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_14.mov,16. Videos__VIDEO_sheet_13.png,13,7,4,14.01,2160,3840
413,16. Videos,mila-navy_15.mov,Mila Navy/mila-navy_15.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_15.mov,16. Videos__VIDEO_sheet_13.png,13,8,1,25.02,2160,3840
414,16. Videos,mila-navy_16.mov,Mila Navy/mila-navy_16.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_16.mov,16. Videos__VIDEO_sheet_13.png,13,8,2,14.01,2160,3840
415,16. Videos,mila-navy_market_01.mp4,Mila Navy/mila-navy_market_01.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_market_01.mp4,16. Videos__VIDEO_sheet_13.png,13,8,3,12.7,1080,1920
416,16. Videos,mila-navy_market_02.mp4,Mila Navy/mila-navy_market_02.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_market_02.mp4,16. Videos__VIDEO_sheet_13.png,13,8,4,10.23,1080,1920
417,16. Videos,mila-navy_market_03.mp4,Mila Navy/mila-navy_market_03.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_market_03.mp4,16. Videos__VIDEO_sheet_14.png,14,1,1,10.23,1080,1350
418,16. Videos,mila-navy_ugc_01.mp4,Mila Navy/mila-navy_ugc_01.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_ugc_01.mp4,16. Videos__VIDEO_sheet_14.png,14,1,2,10.67,2160,3840
419,16. Videos,mila-navy_ugc_02.mp4,Mila Navy/mila-navy_ugc_02.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_ugc_02.mp4,16. Videos__VIDEO_sheet_14.png,14,1,3,10.67,2160,3840
420,16. Videos,mila-navy_ugc_03.mp4,Mila Navy/mila-navy_ugc_03.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Navy/mila-navy_ugc_03.mp4,16. Videos__VIDEO_sheet_14.png,14,1,4,10.8,2160,3840
421,16. Videos,DSCF0092.mov,Mila Red/DSCF0092.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/DSCF0092.mov,16. Videos__VIDEO_sheet_14.png,14,2,1,43.04,2160,3840
422,16. Videos,mila-red_01.mov,Mila Red/mila-red_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_01.mov,16. Videos__VIDEO_sheet_14.png,14,2,2,4.53,3840,2160
423,16. Videos,mila-red_02.mov,Mila Red/mila-red_02.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_02.mov,16. Videos__VIDEO_sheet_14.png,14,2,3,1.77,3840,2160
424,16. Videos,mila-red_03.mov,Mila Red/mila-red_03.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_03.mov,16. Videos__VIDEO_sheet_14.png,14,2,4,1.63,3840,2160
425,16. Videos,mila-red_03.mp4,Mila Red/mila-red_03.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_03.mp4,16. Videos__VIDEO_sheet_14.png,14,3,1,6.24,1920,1080
426,16. Videos,mila-red_04.mov,Mila Red/mila-red_04.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_04.mov,16. Videos__VIDEO_sheet_14.png,14,3,2,3.33,3840,2160
427,16. Videos,mila-red_04.mp4,Mila Red/mila-red_04.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_04.mp4,16. Videos__VIDEO_sheet_14.png,14,3,3,8.16,1920,1080
428,16. Videos,mila-red_05.mov,Mila Red/mila-red_05.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_05.mov,16. Videos__VIDEO_sheet_14.png,14,3,4,4.0,3840,2160
429,16. Videos,mila-red_05.mp4,Mila Red/mila-red_05.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_05.mp4,16. Videos__VIDEO_sheet_14.png,14,4,1,8.64,1920,1080
430,16. Videos,mila-red_07.mov,Mila Red/mila-red_07.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_07.mov,16. Videos__VIDEO_sheet_14.png,14,4,2,10.0,1080,1920
431,16. Videos,mila-red_08.mov,Mila Red/mila-red_08.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_08.mov,16. Videos__VIDEO_sheet_14.png,14,4,3,2.7,3840,2160
432,16. Videos,mila-red_09.mov,Mila Red/mila-red_09.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_09.mov,16. Videos__VIDEO_sheet_14.png,14,4,4,1.67,3840,2160
433,16. Videos,mila-red_09.mp4,Mila Red/mila-red_09.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_09.mp4,16. Videos__VIDEO_sheet_14.png,14,5,1,4.5,2160,3840
434,16. Videos,mila-red_10.mov,Mila Red/mila-red_10.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_10.mov,16. Videos__VIDEO_sheet_14.png,14,5,2,3.63,3840,2160
435,16. Videos,mila-red_11.mov,Mila Red/mila-red_11.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_11.mov,16. Videos__VIDEO_sheet_14.png,14,5,3,2.83,3840,2160
436,16. Videos,mila-red_12.mov,Mila Red/mila-red_12.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_12.mov,16. Videos__VIDEO_sheet_14.png,14,5,4,1.97,3840,2160
437,16. Videos,mila-red_15.mov,Mila Red/mila-red_15.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_15.mov,16. Videos__VIDEO_sheet_14.png,14,6,1,3.46,3840,2160
438,16. Videos,mila-red_17.mov,Mila Red/mila-red_17.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_17.mov,16. Videos__VIDEO_sheet_14.png,14,6,2,1.8,3840,2160
439,16. Videos,mila-red_18.mov,Mila Red/mila-red_18.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_18.mov,16. Videos__VIDEO_sheet_14.png,14,6,3,5.8,3840,2160
440,16. Videos,mila-red_19.mov,Mila Red/mila-red_19.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_19.mov,16. Videos__VIDEO_sheet_14.png,14,6,4,4.7,3840,2160
441,16. Videos,mila-red_20.mov,Mila Red/mila-red_20.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila Red/mila-red_20.mov,16. Videos__VIDEO_sheet_14.png,14,7,1,2.77,3840,2160
442,16. Videos,mila-white_01.mp4,Mila White/mila-white_01.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila White/mila-white_01.mp4,16. Videos__VIDEO_sheet_14.png,14,7,2,8.04,2160,3840
443,16. Videos,mila-white_02.mp4,Mila White/mila-white_02.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila White/mila-white_02.mp4,16. Videos__VIDEO_sheet_14.png,14,7,3,66.9,720,1280
444,16. Videos,mila-white_03.mp4,Mila White/mila-white_03.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila White/mila-white_03.mp4,16. Videos__VIDEO_sheet_14.png,14,7,4,11.04,1920,1080
445,16. Videos,mila-white_04.mp4,Mila White/mila-white_04.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Mila White/mila-white_04.mp4,16. Videos__VIDEO_sheet_14.png,14,8,1,8.64,1920,1080
